idColaborador,Fecha,Sucursal,Puesto,Motivo,Ticket,AreaBuscada,Mes,Dia,CodigoAreaBuscada
7353,2023-10-26,MONTERREY RUIZ,EJECUTIVO TELEMARKETING REFACCIONARIAS,Reposición de uniforme y epp,0,Uniformes y Epp,10,26,5
7957,2023-10-26,TIJUANA,AYUDANTE MULTIFUNCIONAL,Duda sobre bono,0,Compensaciones y Beneficios ,10,26,2
8779,2023-10-26,DURANGO,EJECUTIVO DE LOGISTICA,Solicitar beneficio,0,Compensaciones y Beneficios ,10,26,2
9194,2023-10-26,CHIHUAHUA CHURUBUSCO,EJECUTIVO DE LOGISTICA,Duda sobre bono,0,Compensaciones y Beneficios ,10,26,2
10106,2023-10-26,NOGALES,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Duda sobre bono,0,Compensaciones y Beneficios ,10,26,2
11061,2023-10-26,MEXICALI COLEGIO MILITAR,COORDINADOR DE MOSTRADOR,Conocer prestaciones,0,Compensaciones y Beneficios ,10,26,2
5995,2023-10-27,TIJUANA CENTRO,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y Epp,10,27,5
7073,2023-10-27,CD JUAREZ OSCAR FLORES,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y Epp,10,27,5
7668,2023-10-27,TIJUANA,COORDINADOR DE MOSTRADOR,Reposición de uniforme y epp,0,Uniformes y Epp,10,27,5
7854,2023-10-27,MEXICALI,COORDINADOR DE MOSTRADOR,Sin respuesta,0,Administración de Personal ,10,27,1
8231,2023-10-27,ENSENADA BCS,ASESOR DE VENTAS EMPRESAS,Reposición de uniforme y epp,0,Uniformes y Epp,10,27,5
9213,2023-10-27,IZTAPALAPA SANTA MARTHA,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,0,Uniformes y Epp,10,27,5
9366,2023-10-27,TIJUANA,ASESOR MOSTRADOR,Reposición de gafete,0,Administración de Personal ,10,27,1
9366,2023-10-27,TIJUANA,ASESOR MOSTRADOR,Reposición de uniforme y epp,0,Uniformes y Epp,10,27,5
9500,2023-10-27,TIJUANA,PROMOTOR DE VENTAS,Reposición de uniforme y epp,0,Uniformes y Epp,10,27,5
9545,2023-10-27,TOLUCA,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,0,Uniformes y Epp,10,27,5
9781,2023-10-27,TIJUANA,ASESOR MOSTRADOR,Reposición de uniforme y epp,0,Uniformes y Epp,10,27,5
10016,2023-10-27,TIJUANA,CHOFER SUCURSAL,Reposición de uniforme y epp,0,Uniformes y Epp,10,27,5
10060,2023-10-27,TIJUANA,MOTOCICLISTA DE SUCURSAL,Reposición de gafete,0,Administración de Personal ,10,27,1
10060,2023-10-27,TIJUANA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y Epp,10,27,5
11060,2023-10-27,CHIHUAHUA CANAL COLON,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y Epp,10,27,5
7856,2023-10-28,TIJUANA LA CURVA,COORDINADOR DE MOSTRADOR,Reposición de uniforme y epp,0,Uniformes y Epp,10,28,5
8231,2023-10-28,ENSENADA BCS,ASESOR DE VENTAS EMPRESAS,Reposición de uniforme y epp,0,Uniformes y Epp,10,28,5
8356,2023-10-28,TIJUANA CENTRO,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y Epp,10,28,5
8454,2023-10-28,LA PAZ,COORDINADOR DE MOSTRADOR,Reposición de uniforme y epp,0,Uniformes y Epp,10,28,5
6708,2023-10-30,LA PAZ,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de gafete,0,Administración de Personal ,10,30,1
9250,2023-10-30,CD JUAREZ OSCAR FLORES,ASESOR MOSTRADOR,Reposición de gafete,0,Administración de Personal ,10,30,1
9949,2023-10-30,ESCOBEDO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de gafete,0,Administración de Personal ,10,30,1
9949,2023-10-30,ESCOBEDO,COORDINADOR DE ALMACEN Y LOGISTICA,Hablar con ch,0,Administración de Personal ,10,30,1
10113,2023-10-30,SANTA CATARINA,ASESOR MOSTRADOR,Hablar con ch,0,Administración de Personal ,10,30,1
10343,2023-10-30,HERMOSILLO PERIFERICO,CHOFER SUCURSAL,Reposición de uniforme y epp,0,Uniformes y Epp,10,30,5
10478,2023-10-30,HERMOSILLO PERIFERICO,COORDINADOR DE ALMACEN Y LOGISTICA,Hablar con ch,0,Compensaciones y Beneficios ,10,30,2
6655,2023-10-31,TOLUCA,CHOFER SUCURSAL,Reposición de uniforme y epp,0,Uniformes y Epp,10,31,5
8379,2023-10-31,CHIHUAHUA CANAL COLON,MOTOCICLISTA DE SUCURSAL,Reposición de tarjeta vales,0,Administración de Personal ,10,31,1
10252,2023-10-31,OJO DE AGUA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y Epp,10,31,5
10252,2023-10-31,OJO DE AGUA,MOTOCICLISTA DE SUCURSAL,Duda sobre bono,0,Compensaciones y Beneficios ,10,31,2
1749,2023-11-02,TIJUANA CENTRO,PROMOTOR DE VENTAS,Duda sobre bono,0,Compensaciones y Beneficios ,11,2,2
7640,2023-11-02,HERMOSILLO,CHOFER SUCURSAL,Hablar con ch,0,Compensaciones y Beneficios ,11,2,2
8821,2023-11-02,NUEVO LAREDO,ASESOR MOSTRADOR,Hablar con ch,0,Regionales de CH,11,2,4
9029,2023-11-02,HERMOSILLO,EJECUTIVO DE LOGISTICA,Duda sobre bono,0,Compensaciones y Beneficios ,11,2,2
9160,2023-11-02,HERMOSILLO,EJECUTIVO TELEMARKETING SUCURSAL,Duda sobre bono,0,Compensaciones y Beneficios ,11,2,2
9214,2023-11-02,CULIACAN FCO I MADERO,ASESOR MOSTRADOR,Duda sobre bono,0,Compensaciones y Beneficios ,11,2,2
10418,2023-11-02,ENSENADA BCS,ASESOR MOSTRADOR,Reposición de gafete,0,Administración de Personal ,11,2,1
10766,2023-11-02,LEON ALDAMA,EJECUTIVO DE CREDITO Y COBRANZA,Duda sobre bono,0,Compensaciones y Beneficios ,11,2,2
2199,2023-11-03,VALLEJO,COORDINADOR REGIONAL DE CREDITO Y COBRANZA,Reposición de uniforme y epp,0,Uniformes y Epp,11,3,5
3688,2023-11-03,CONTACT CENTER,COORDINADOR DE TELEMARKETING,Duda sobre bono,0,Compensaciones y Beneficios ,11,3,2
4657,2023-11-03,NOGALES,GERENTE UNIDAD DE NEGOCIO,Reposición de gafete,0,Administración de Personal ,11,3,1
5876,2023-11-03,HERMOSILLO,GERENTE UNIDAD DE NEGOCIO,Reposición de gafete,0,Administración de Personal ,11,3,1
6059,2023-11-03,NUEVO LAREDO,COORDINADOR DE MOSTRADOR,Reposición de gafete,0,Administración de Personal ,11,3,1
6408,2023-11-03,LA PAZ,GERENTE UNIDAD DE NEGOCIO,Sin respuesta,0,Uniformes y Epp,11,3,5
7059,2023-11-03,TOLUCA,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,0,Uniformes y Epp,11,3,5
7174,2023-11-03,FRESNILLO,ASESOR MOSTRADOR,Duda sobre bono,0,Compensaciones y Beneficios ,11,3,2
7235,2023-11-03,NOGALES,CHOFER SUCURSAL,Reposición de uniforme y epp,0,Uniformes y Epp,11,3,5
7414,2023-11-03,ESCOBEDO,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y Epp,11,3,5
7969,2023-11-03,MANZANILLO,EJECUTIVO DE LOGISTICA,Sin respuesta,0,Administración de Personal ,11,3,1
8431,2023-11-03,CHIHUAHUA CUAUHTEMOC,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y Epp,11,3,5
8825,2023-11-03,CHIHUAHUA CUAUHTEMOC,MOTOCICLISTA DE SUCURSAL,Reposición de gafete,0,Administración de Personal ,11,3,1
8825,2023-11-03,CHIHUAHUA CUAUHTEMOC,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y Epp,11,3,5
8931,2023-11-03,CUERNAVACA,EJECUTIVO TELEMARKETING REFACCIONARIAS,Hablar con ch,0,Administración de Personal ,11,3,1
9226,2023-11-03,MANZANILLO,GERENTE UNIDAD DE NEGOCIO,Duda sobre bono,0,Compensaciones y Beneficios ,11,3,2
9280,2023-11-03,TLALPAN,ASESOR DE VENTAS REFACCIONARIAS,Duda sobre bono,0,Compensaciones y Beneficios ,11,3,2
9347,2023-11-03,CD DEL CARMEN,ASESOR MOSTRADOR,Hablar con ch,0,Administración de Personal ,11,3,1
9432,2023-11-03,CHIHUAHUA CUAUHTEMOC,ASESOR DE VENTAS REFACCIONARIAS,Sin respuesta,0,Uniformes y Epp,11,3,5
9479,2023-11-03,LA PAZ,MOTOCICLISTA DE SUCURSAL,Sin respuesta,0,Uniformes y Epp,11,3,5
9517,2023-11-03,HERMOSILLO PERIFERICO,MOTOCICLISTA DE SUCURSAL,Sin respuesta,0,Uniformes y Epp,11,3,5
9959,2023-11-03,CHIHUAHUA CUAUHTEMOC,PROMOTOR DE VENTAS,Sin respuesta,0,Uniformes y Epp,11,3,5
10089,2023-11-03,COLONIA JALISCO,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,0,Uniformes y Epp,11,3,5
10144,2023-11-03,ESCOBEDO,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y Epp,11,3,5
10381,2023-11-03,LEON TORRES LANDA,ASESOR MOSTRADOR,Sin respuesta,0,Administración de Personal ,11,3,1
10478,2023-11-03,HERMOSILLO PERIFERICO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,0,Uniformes y Epp,11,3,5
10485,2023-11-03,ESCOBEDO,ASESOR MOSTRADOR,Sin respuesta,Na,Compensaciones y Beneficios ,11,3,2
10531,2023-11-03,CHIHUAHUA CHURUBUSCO,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y Epp,11,3,5
10678,2023-11-03,AGUASCALIENTES CONVENCION,COORDINADOR DE ALMACEN Y LOGISTICA,Sin respuesta,0,Administración de Personal ,11,3,1
10856,2023-11-03,CD JUAREZ LA RAZA,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,0,Uniformes y Epp,11,3,5
11010,2023-11-03,CHIHUAHUA CANAL COLON,AYUDANTE MULTIFUNCIONAL,Duda sobre bono,0,Compensaciones y Beneficios ,11,3,2
9373,2023-11-04,NUEVO LAREDO,ASESOR MOSTRADOR,Sin respuesta,0,Administración de Personal ,11,4,1
11167,2023-11-04,GOMEZ PALACIO,AYUDANTE MULTIFUNCIONAL,Reposición de uniforme y epp,0,Uniformes y Epp,11,4,5
3315,2023-11-12,SAN LUIS,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de tarjeta nómina,87020,Administración de Personal ,11,12,1
7128,2023-11-12,CIUDAD VICTORIA,COORDINADOR DE ALMACEN Y LOGISTICA,Solicitar beneficio,0,Compensaciones y Beneficios,11,12,2
9371,2023-11-12,CEDIS,AUXILIAR DE SURTIDO,Reposición de uniforme y epp,0,Uniformes y EPP,11,12,5
10500,2023-11-12,CD JUAREZ OSCAR FLORES,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,11,12,5
10562,2023-11-12,MONTERREY RUIZ,COORDINADOR DE ALMACEN Y LOGISTICA,Sin respuesta,0,Compensaciones y Beneficios,11,12,2
10562,2023-11-12,MONTERREY RUIZ,COORDINADOR DE ALMACEN Y LOGISTICA,Conocer prestaciones,0,Compensaciones y Beneficios,11,12,2
10900,2023-11-12,CORDOBA,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Conocer prestaciones,0,Compensaciones y Beneficios,11,12,2
100378,2023-11-12,MANTENIMIENTO,AUXILIAR DE INTENDENCIA,Sin respuesta,0,Administración de Personal ,11,12,1
1290,2023-11-13,CHIHUAHUA CANAL COLON,PROMOTOR DE VENTAS,Nómina,0,Otros,11,13,7
3218,2023-11-13,NUEVO LAREDO,ASESOR DE VENTAS REFACCIONARIAS,Reposición de uniforme y epp,80377,Uniformes y EPP,11,13,5
7988,2023-11-13,CORDOBA,ASESOR MOSTRADOR,Nómina,0,Otros,11,13,7
8275,2023-11-13,SAN LUIS,COORDINADOR DE MOSTRADOR,Reposición de gafete,0,Administración de Personal ,11,13,1
10106,2023-11-13,NOGALES,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Reposición de uniforme y epp,79146,Uniformes y epp,11,13,5
10562,2023-11-13,MONTERREY RUIZ,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de gafete,79085,Administración de Personal ,11,13,1
11149,2023-11-13,LOS CABOS AUTEX,CHOFER SUCURSAL,Duda sobre bono,0,Compensaciones y Beneficios ,11,13,2
11200,2023-11-13,NOGALES,MOTOCICLISTA DE SUCURSAL,Sin respuesta,0,Uniformes y EPP,11,13,5
7947,2023-11-14,MORELIA LIBRAMIENTO,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,80339,Uniformes y EPP,11,14,5
8001,2023-11-14,MORELIA LIBRAMIENTO,AYUDANTE MULTIFUNCIONAL,Reposición de uniforme y epp,0,Uniformes y EPP,11,14,5
8757,2023-11-14,CORDOBA,CHOFER SUCURSAL,Reposición de uniforme y epp,0,Uniformes y epp,11,14,5
9784,2023-11-14,MORELIA LIBRAMIENTO,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,11,14,5
10106,2023-11-14,NOGALES,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,11,14,5
6398,2023-11-15,MORELIA MADERO,ASESOR MOSTRADOR,Reposición de gafete,80402,Administración de Personal ,11,15,1
6825,2023-11-15,MORELIA LIBRAMIENTO,EJECUTIVO TELEMARKETING REFACCIONARIAS,Reposición de uniforme y epp,0,Uniformes y epp,11,15,5
7292,2023-11-15,TORREON,ASESOR DE VENTAS EMPRESAS,Reposición de uniforme y epp,80350,Uniformes y epp,11,15,5
8309,2023-11-15,TEPIC,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,80660,Uniformes y epp,11,15,5
10947,2023-11-15,CORDOBA,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,80344,Uniformes y epp,11,15,5
11118,2023-11-15,MORELIA LIBRAMIENTO,CHOFER SUCURSAL,Reposición de uniforme y epp,80343,Uniformes y epp,11,15,5
128,2023-11-16,CENTRAL CAMIONERA,COBRADOR,Reposición de tarjeta vales,0,Administración de Personal ,11,16,1
799,2023-11-16,MORELIA LIBRAMIENTO,GERENTE UNIDAD DE NEGOCIO,Reposición de gafete,79913,Administración de Personal ,11,16,1
3475,2023-11-16,MORELIA MADERO,PROMOTOR DE VENTAS,Duda sobre bono,0,Compensaciones y Beneficios ,11,16,2
4657,2023-11-16,NOGALES,GERENTE UNIDAD DE NEGOCIO,Duda sobre bono,0,Compensaciones y Beneficios ,11,16,2
5995,2023-11-16,TIJUANA CENTRO,GERENTE UNIDAD DE NEGOCIO,Reposición de gafete,80410,Administración de Personal ,11,16,1
6244,2023-11-16,TOLUCA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,79895,Uniformes y epp,11,16,5
7128,2023-11-16,CIUDAD VICTORIA,COORDINADOR DE ALMACEN Y LOGISTICA,Hablar con ch,0,Compensaciones y Beneficios,11,16,2
7610,2023-11-16,CD VALLES SLP,COORDINADOR DE MOSTRADOR,Reposición de gafete,79674,Administración de Personal ,11,16,1
7619,2023-11-16,CD VALLES SLP,COORDINADOR DE ALMACEN Y LOGISTICA,Duda sobre bono,0,Compensaciones y Beneficios ,11,16,2
8148,2023-11-16,TEPIC,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,80636,Uniformes y epp,11,16,5
8275,2023-11-16,SAN LUIS,COORDINADOR DE MOSTRADOR,Reposición de gafete,79088,Administración de Personal ,11,16,1
8443,2023-11-16,MONCLOVA,PROMOTOR DE VENTAS,Hablar con ch,0,Compensaciones y Beneficios,11,16,2
8636,2023-11-16,DURANGO,MOTOCICLISTA DE SUCURSAL,Hablar con ch,0,Relaciones Laborales,11,16,3
9275,2023-11-16,CHIHUAHUA CANAL COLON,ASESOR DE VENTAS MOTOPARTES,Duda sobre bono,0,Compensaciones y Beneficios ,11,16,2
9517,2023-11-16,HERMOSILLO PERIFERICO,MOTOCICLISTA DE SUCURSAL,Queja clima laboral,0,Regionales de CH,11,16,4
9556,2023-11-16,LOS CABOS AUTEX,AYUDANTE MULTIFUNCIONAL,Sin respuesta,0,Otros,11,16,7
9582,2023-11-16,TEPIC,ASESOR MOSTRADOR,Reposición de uniforme y epp,80387,Uniformes y epp,11,16,5
9868,2023-11-16,TULTITLAN,ASESOR DE VENTAS MOTOPARTES,Reposición de uniforme y epp,78210,Uniformes y EPP,11,16,5
10106,2023-11-16,NOGALES,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Reposición de uniforme y epp,79146,Uniformes y EPP,11,16,5
10351,2023-11-16,MONTERREY RUIZ,AYUDANTE MULTIFUNCIONAL,Constancia laboral,0,Relaciones Laborales,11,16,3
10461,2023-11-16,TAPACHULA,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Nómina,0,Otros,11,16,7
11195,2023-11-16,BUSINESS APPLICATIONS DEVELOPMENT,MANUAL TESTER,Nómina,0,Otros,11,16,7
1043,2023-11-17,PUEBLA BUGAMBILIAS,COORDINADOR DE ALMACEN Y LOGISTICA,Duda sobre bono,0,Compensaciones y Beneficios ,11,17,2
3202,2023-11-17,NUEVO LAREDO,ASESOR DE VENTAS EMPRESAS,Reposición de gafete,80634,Administración de Personal ,11,17,1
3202,2023-11-17,NUEVO LAREDO,ASESOR DE VENTAS EMPRESAS,Reposición de uniforme y epp,80661,Uniformes y EPP,11,17,5
3218,2023-11-17,NUEVO LAREDO,ASESOR DE VENTAS REFACCIONARIAS,Reposición de uniforme y epp,80377,Uniformes y EPP,11,17,5
4966,2023-11-17,PUEBLA CAPU,EJECUTIVO TELEMARKETING EMPRESAS,Duda sobre bono,0,Compensaciones y Beneficios ,11,17,2
6825,2023-11-17,MORELIA LIBRAMIENTO,EJECUTIVO TELEMARKETING REFACCIONARIAS,Reposición de uniforme y epp,80623,Uniformes y EPP,11,17,5
8757,2023-11-17,CORDOBA,CHOFER SUCURSAL,Reposición de uniforme y epp,80632,Uniformes y epp,11,17,5
9458,2023-11-17,OAXACA,EJECUTIVO DE LOGISTICA,Reposición de tarjeta nómina,0,Administración de Personal ,11,17,1
9644,2023-11-17,CHIHUAHUA TECNOLOGICO,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Duda sobre bono,80630,Compensaciones y Beneficios ,11,17,2
10099,2023-11-17,CORDOBA,CHOFER SUCURSAL,Reposición de gafete,80658,Administración de Personal ,11,17,1
10099,2023-11-17,CORDOBA,CHOFER SUCURSAL,Reposición de uniforme y epp,83017,Uniformes y EPP,11,17,5
5993,2023-11-21,OAXACA,ASESOR MOSTRADOR,Reposición de uniforme y epp,81138,Uniformes y EPP,11,21,5
8001,2023-11-21,MORELIA LIBRAMIENTO,AYUDANTE MULTIFUNCIONAL,Reposición de uniforme y epp,0,Uniformes y EPP,11,21,5
8818,2023-11-21,TAPACHULA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,81131,Uniformes y EPP,11,21,5
8828,2023-11-21,SAN JUAN DEL RIO,COORDINADOR DE ALMACEN Y LOGISTICA,Duda sobre bono,0,Compensaciones y Beneficios ,11,21,2
8956,2023-11-21,PUEBLA REFORMA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,81370,Uniformes y EPP,11,21,5
9274,2023-11-21,CORDOBA,AYUDANTE MULTIFUNCIONAL,Reposición de uniforme y epp,81379,Uniformes y EPP,11,21,5
9343,2023-11-21,PUEBLA BUGAMBILIAS,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,81155,Uniformes y EPP,11,21,5
9412,2023-11-21,PUEBLA REFORMA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,11,21,5
9784,2023-11-21,MORELIA LIBRAMIENTO,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Reposición de uniforme y epp,81117,Uniformes y EPP,11,21,5
10079,2023-11-21,PUEBLA CAPU,MOTOCICLISTA DE SUCURSAL,Reposición de tarjeta nómina,81399,Administración de Personal ,11,21,1
10218,2023-11-21,LEON ALDAMA,MOTOCICLISTA DE SUCURSAL,Reposición de gafete,81137,Administración de Personal ,11,21,1
10218,2023-11-21,LEON ALDAMA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,81151,Uniformes y EPP,11,21,5
10302,2023-11-21,VALLEJO,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,81354,Uniformes y EPP,11,21,5
10313,2023-11-21,QUERETARO NACION,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,11,21,5
10405,2023-11-21,TEHUACAN PUEBLA,ASESOR MOSTRADOR,Constancia laboral,0,Relaciones Laborales,11,21,3
10418,2023-11-21,ENSENADA BCS,ASESOR MOSTRADOR,Solicitar beneficio,0,Compensaciones y Beneficios,11,21,2
10791,2023-11-21,VALLEJO,MOTOCICLISTA DE SUCURSAL,Reposición de gafete,81118,Administración de Personal ,11,21,1
1738,2023-11-22,ACAPULCO CONSTITUYENTES,GERENTE UNIDAD DE NEGOCIO,Reposición de gafete,81407,Administración de Personal ,11,22,1
9343,2023-11-22,PUEBLA BUGAMBILIAS,MOTOCICLISTA DE SUCURSAL,Duda sobre bono,0,Compensaciones y Beneficios ,11,22,2
9943,2023-11-22,ACAPULCO,ASESOR MOSTRADOR,Reposición de gafete,0,Administración de Personal ,11,22,1
10791,2023-11-22,VALLEJO,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,81376,Uniformes y EPP,11,22,5
1725,2023-11-23,ACAPULCO,COORDINADOR DE MOSTRADOR,Cuenta workplace,81713,Administración de Personal ,11,23,1
5324,2023-11-23,ACAPULCO CONSTITUYENTES,PROMOTOR DE VENTAS,Reposición de gafete,0,Administración de Personal ,11,23,1
5973,2023-11-23,MONTERREY LINCOLN,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Nómina,0,Otros,11,23,7
7561,2023-11-23,ACAPULCO,MOTOCICLISTA DE SUCURSAL,Reposición de gafete,83026,Administración de Personal ,11,23,1
7619,2023-11-23,CD VALLES SLP,COORDINADOR DE ALMACEN Y LOGISTICA,Pulso apymsa,0,Administración de Personal ,11,23,1
8001,2023-11-23,MORELIA LIBRAMIENTO,AYUDANTE MULTIFUNCIONAL,Reposición de uniforme y epp,0,Uniformes y EPP,11,23,5
8482,2023-11-23,ACAPULCO CONSTITUYENTES,COORDINADOR DE MOSTRADOR,Reposición de gafete,83027,Administración de Personal ,11,23,1
8513,2023-11-23,ACAPULCO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de tarjeta nómina,0,Administración de Personal ,11,23,1
9654,2023-11-23,MONTERREY LINCOLN,ASESOR DE VENTAS REFACCIONARIAS,Hablar con ch,81987,Administración de Personal ,11,23,1
10046,2023-11-23,CD JUAREZ TORRES,GERENTE UNIDAD DE NEGOCIO,Pulso apymsa,0,Administración de Personal ,11,23,1
10058,2023-11-23,ACAPULCO,ASESOR MOSTRADOR,Reposición de gafete,81702,Administración de Personal ,11,23,1
10200,2023-11-23,ZAMORA,PROMOTOR DE VENTAS,Reposición de uniforme y epp,0,Uniformes y EPP,11,23,5
10731,2023-11-23,PUEBLA BUGAMBILIAS,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,81714,Uniformes y EPP,11,23,5
2928,2023-11-24,OAXACA,GERENTE REGIONAL REFACCIONARIAS,Reposición de uniforme y epp,0,Uniformes y EPP,11,24,5
2928,2023-11-24,OAXACA,GERENTE REGIONAL REFACCIONARIAS,Reposición de tarjeta nómina,0,Administración de Personal ,11,24,1
3613,2023-11-24,CUERNAVACA,COORDINADOR DE ALMACEN Y LOGISTICA,Solicitar beneficio,0,Compensaciones y Beneficios,11,24,2
5606,2023-11-24,ACAPULCO,GERENTE UNIDAD DE NEGOCIO,Cuenta workplace,82045,Administración de Personal ,11,24,1
6026,2023-11-24,CUERNAVACA,EJECUTIVO DE LOGISTICA,Duda sobre bono,0,Compensaciones y Beneficios ,11,24,2
7622,2023-11-24,TEPIC,CHOFER SUCURSAL,Reposición de uniforme y epp,82033,Uniformes y EPP,11,24,5
8347,2023-11-24,GOMEZ PALACIO,COORDINADOR DE MOSTRADOR,Reposición de uniforme y epp,81996,Uniformes y EPP,11,24,5
8369,2023-11-24,GUADALUPE,ASESOR MOSTRADOR,Nómina,0,Otros,11,24,7
10478,2023-11-24,HERMOSILLO PERIFERICO,COORDINADOR DE ALMACEN Y LOGISTICA,Solicitar beneficio,0,Compensaciones y Beneficios,11,24,2
2063,2023-11-27,OAXACA,ASESOR DE VENTAS REFACCIONARIAS,Reposición de uniforme y epp,82674,Uniformes y EPP,11,27,5
6558,2023-11-27,MEXICALI,AYUDANTE MULTIFUNCIONAL,Reposición de uniforme y epp,82691,Uniformes y EPP,11,27,5
6558,2023-11-27,MEXICALI,AYUDANTE MULTIFUNCIONAL,Reposición de gafete,82953,Administración de Personal ,11,27,1
6560,2023-11-27,ZACATECAS GUADALUPE,COORDINADOR DE ALMACEN Y LOGISTICA,Duda sobre bono,0,Compensaciones y Beneficios ,11,27,2
7947,2023-11-27,MORELIA LIBRAMIENTO,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,80339,Uniformes y EPP,11,27,5
8177,2023-11-27,PUEBLA REFORMA,COORDINADOR DE MOSTRADOR,Duda sobre bono,0,Compensaciones y Beneficios ,11,27,2
8454,2023-11-27,LA PAZ,COORDINADOR DE MOSTRADOR,Reposición de tarjeta nómina,0,Administración de Personal ,11,27,1
9166,2023-11-27,SALTILLO,CHOFER SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,11,27,5
9852,2023-11-27,DURANGO,ASESOR MOSTRADOR,Nómina,0,Otros,11,27,7
10069,2023-11-27,PUEBLA REFORMA,CHOFER SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,11,27,5
3399,2023-11-28,CUERNAVACA,ASESOR DE VENTAS REFACCIONARIAS,Solicitar beneficio,0,Compensaciones y Beneficios,11,28,2
6157,2023-11-28,OAXACA,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Reposición de tarjeta nómina,82990,Administración de Personal ,11,28,1
10226,2023-11-28,ZAMORA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,11,28,5
11149,2023-11-28,LOS CABOS AUTEX,CHOFER SUCURSAL,Reposición de uniforme y epp,82958,Uniformes y EPP,11,28,5
2924,2023-11-29,MONTERREY LINCOLN,ASESOR MOSTRADOR,Queja clima laboral,0,Regionales de CH,11,29,4
6271,2023-11-29,TULTITLAN,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Reposición de uniforme y epp,83420,Uniformes y EPP,11,29,5
6485,2023-11-29,ESCOBEDO,COORDINADOR DE MOSTRADOR,Constancia laboral,83332,Relaciones Laborales,11,29,3
6708,2023-11-29,LA PAZ,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de gafete,83523,Administración de Personal ,11,29,1
7445,2023-11-29,IRAPUATO,ASESOR MOSTRADOR,Nómina,0,Otros,11,29,7
7735,2023-11-29,LA PAZ,ASESOR DE VENTAS REFACCIONARIAS,Reposición de gafete,83519,Administración de Personal ,11,29,1
